Rang,X,Y,DA,Site,Yield
2,768115.175878532,6272344.14802652,0.316085562109947,33,1824.30238236965
3,767924.638186321,6272441.32167105,0.238108456134796,34,2402.11770542185
3,767932.84898555,6272437.22757455,0.275504887104034,35,2258.02109630854
3,767941.059795366,6272433.13348849,0.23968543112278,36,1010.51171703331
3,767949.270615771,6272429.03941289,0.248976960778236,37,3381.05404973044
3,767957.481446763,6272424.94534773,0.261828690767288,38,523.967427850022
3,767965.692288343,6272420.85129303,0.242445416748524,39,1592.25603277419
3,767973.903140511,6272416.75724878,0.258670687675476,40,199.660187054335
3,767982.114003267,6272412.66321498,0.265218868851662,41,1158.47624105367
3,767990.324876611,6272408.56919163,0.287333875894547,42,182.340552773307
3,767998.535760543,6272404.47517873,0.298355132341385,43,2013.15886541543
3,768006.746655062,6272400.38117628,0.290250599384308,44,686.065777887963
3,768014.957560169,6272396.28718428,0.284108534455299,45,1037.87631655693
3,768026.081137973,6272391.05979876,0.225524559617043,46,2697.97020091457
3,768034.303985291,6272387.01206399,0.280958086252213,47,936.70663830906
3,768042.526843094,6272382.9643397,0.302562072873116,48,2646.89339146823
3,768050.749711382,6272378.9166259,0.291955545544624,49,270.696983915106
3,768058.972590156,6272374.86892258,0.304419741034508,50,270.026581551301
3,768067.195479415,6272370.82122975,0.277938544750214,51,1457.1455537709
3,768075.41837916,6272366.7735474,0.289436548948288,52,4419.18058846979
3,768083.64128939,6272362.72587554,0.297561556100845,53,1873.9294087192
3,768091.864210105,6272358.67821416,0.305682450532913,54,440.404034043047
3,768100.087141306,6272354.63056326,0.304309666156769,55,923.233606412439
3,768108.310082992,6272350.58292285,0.319085866212845,56,1252.46485932112
3,768116.533035164,6272346.53529292,0.331591621041298,57,1241.76424595337
4,767920.864040666,6272445.66531857,0.197576299309731,58,1621.79852510931
4,767929.079452932,6272441.58907106,0.211509115993977,59,1003.006691157
4,767937.294875745,6272437.512834,0.254242956638336,60,120.199293832319
4,767945.510309108,6272433.43660741,0.292575538158417,61,2773.00285314527
4,767953.725753019,6272429.36039129,0.275168731808662,62,1076.95054273027
4,767961.941207478,6272425.28418562,0.269755527377129,63,103.605642569603
4,767970.156672486,6272421.20799043,0.240005113184452,64,1248.20213462003
4,767978.372148043,6272417.13180569,0.2545171007514,65,2606.100880829
4,767986.587634147,6272413.05563142,0.259519904851913,66,1498.48741726685
4,767994.8031308,6272408.97946761,0.299080207943916,67,2593.84863170277
4,768003.018638002,6272404.90331427,0.311496704816818,68,608.470464772361
4,768011.234155752,6272400.82717138,0.298134475946426,69,3479.17323926131
4,768019.44968405,6272396.75103897,0.288638487458229,70,2249.58113445646
4,768027.283362112,6272393.34245429,0.222629845142365,71,183.91239777385
4,768035.49424684,6272389.24832361,0.28847199678421,72,279.333183130187
4,768043.705142157,6272385.15420339,0.27534906566143,73,2749.17883347523
4,768051.916048061,6272381.06009362,0.290164232254028,74,1829.81963051269
4,768060.126964554,6272376.9659943,0.298707664012909,75,1102.16185361935
4,768068.337891635,6272372.87190543,0.292354017496109,76,3040.38477595479
4,768076.548829304,6272368.77782701,0.282840251922607,77,847.291035885033
4,768084.759777561,6272364.68375904,0.297561556100845,78,1813.23044981828
4,768092.970736406,6272360.58970153,0.315818667411804,79,1240.34709311164
4,768101.181705839,6272356.49565446,0.305835872888565,80,1406.81802097595
4,768109.392685859,6272352.40161785,0.336970865726471,81,2494.67111050469
4,768117.603676468,6272348.30759168,0.337021887302399,82,2364.73563614967
5,767927.219448189,6272445.89479138,0.241065628826618,83,1641.73617469646
5,767935.431804739,6272441.80672107,0.269417867064476,84,1266.1238575096
5,767943.644171863,6272437.7186612,0.294064700603485,85,839.222068015763
5,767951.856549562,6272433.6306118,0.300694078207016,86,2296.6058504941
5,767960.068937836,6272429.54257284,0.304262086749077,87,1144.64658647644
5,767968.281336684,6272425.45454435,0.287724167108536,88,2151.1887505318
5,767976.493746106,6272421.36652631,0.294041246175766,89,2581.07517977575
5,767984.706166104,6272417.27851872,0.287519156932831,90,2042.70836769008
5,767992.918596675,6272413.19052159,0.302238374948502,91,1828.44567629745
5,768001.131037822,6272409.10253491,0.298276782035828,92,821.055413122725
5,768009.343489542,6272405.01455869,0.308298423886299,93,1155.54476424067
5,768017.555951838,6272400.92659292,0.30052824318409,94,1239.15971294446
5,768027.609577736,6272395.61577334,0.244483940303326,95,2592.56796100822
5,768035.829333975,6272391.55600979,0.285710573196411,96,1090.48065230419
5,768044.049100726,6272387.49625672,0.282122582197189,97,1047.27558998879
5,768052.268877988,6272383.43651412,0.294242635369301,98,300.829074771639
5,768060.488665764,6272379.37678199,0.288747414946556,99,1686.16155118877
5,768068.708464051,6272375.31706034,0.330740004777908,100,1893.48935045622
5,768076.92827285,6272371.25734917,0.306291431188583,101,51.3477085466707
5,768085.148092161,6272367.19764847,0.324750632047653,102,1561.4859322826
5,768093.367921985,6272363.13795825,0.328335732221603,103,464.125277760486
5,768101.58776232,6272359.0782785,0.319613486528397,104,673.454892788579
5,768109.807613168,6272355.01860923,0.345771461725235,105,2379.88466537469
5,768118.027474527,6272350.95895044,0.335796639323235,106,974.384397356007
6,767923.32504773,6272450.44888891,0.216028720140457,107,1331.29550645291
6,767931.535746681,6272446.3544526,0.275525331497192,108,1211.03241753217
6,767939.74645622,6272442.26002673,0.284471184015274,109,2293.18737367541
6,767947.957176348,6272438.16561132,0.254400044679642,110,1194.09114428612
6,767956.167907065,6272434.07120636,0.29308408498764,111,775.869970430003
6,767964.378648371,6272429.97681185,0.279371082782745,112,631.850097606513
6,767972.589400265,6272425.88242779,0.276666566729546,113,1751.46547206685
6,767980.800162747,6272421.78805418,0.274553209543228,114,941.196486237386
6,767989.010935818,6272417.69369102,0.313972920179367,115,141.57531983116
6,767997.221719478,6272413.59933831,0.304116770625114,116,2156.02285739268
6,768005.432513726,6272409.50499605,0.296580106019974,117,1557.15214127039
6,768013.643318563,6272405.41066424,0.313544929027557,118,2113.85257518746
6,768021.854133989,6272401.31634289,0.315409526228905,119,488.099539863683
6,768028.987001922,6272397.90029476,0.272819325327873,120,20.8705742198424
6,768037.206993799,6272393.84145801,0.275719314813614,121,482.827044499725
6,768045.426996186,6272389.78263174,0.317437291145325,122,1161.20835545938
6,768053.647009084,6272385.72381594,0.300282657146454,123,2084.59752461961
6,768061.867032491,6272381.66501062,0.304621890187263,124,930.352458835748
6,768070.087066408,6272377.60621577,0.33275294303894,125,1144.44168368617
6,768078.307110835,6272373.5474314,0.327000632882118,126,656.345370207931
6,768086.527165773,6272369.48865751,0.322307735681534,127,1417.0722518351
6,768094.74723122,6272365.42989409,0.338510230183601,128,723.050780497312
6,768102.967307178,6272361.37114115,0.331030279397964,129,2784.81172648578
6,768111.187393645,6272357.31239869,0.352752968668938,130,3498.90028008196
6,768119.407490623,6272353.2536667,0.334276720881462,131,1084.23094778494
6,768127.62759811,6272349.19494519,0.327129483222961,132,2919.51671898407
7,767929.280393793,6272450.11924592,0.271596774458885,133,193.967185402092
7,767937.495879503,6272446.04329455,0.301448404788971,134,2697.55738653196
7,767945.711375761,6272441.96735365,0.300669565796852,135,37.6873249871224
7,767953.926882567,6272437.8914232,0.283684745430946,136,192.771104043313
7,767962.14239992,6272433.81550322,0.300931096076965,137,1164.02109550034
7,767970.357927822,6272429.73959371,0.291731059551239,138,3632.79109286945
7,767978.573466271,6272425.66369466,0.27879199385643,139,2473.25067872422
7,767986.789015268,6272421.58780607,0.296617954969406,140,1936.19384022143
7,767995.004574813,6272417.51192795,0.301570132374763,141,470.404555526874
7,768003.220144906,6272413.43606029,0.314441084861755,142,1376.30805745414
7,768011.435725546,6272409.36020309,0.323226377367973,143,591.435227326156
7,768019.651316734,6272405.28435636,0.344775289297104,144,2476.5573596386
7,768030.189223713,6272400.18294843,0.248425170779228,145,125.261990702021
7,768038.409213781,6272396.12411453,0.270015150308609,146,592.400427376634
7,768046.629214358,6272392.0652911,0.310982257127762,147,973.670954907626
7,768054.849225446,6272388.00647816,0.287524923682213,148,1828.04491836869
7,768063.069247044,6272383.94767568,0.312754660844803,149,2006.94197765147
7,768071.289279153,6272379.88888368,0.328941434621811,150,506.502724728107
7,768079.509321771,6272375.83010216,0.335456773638725,151,2862.31717100134
7,768087.729374899,6272371.77133112,0.306013703346252,152,2371.82546529062
7,768095.949438537,6272367.71257055,0.344396859407425,153,312.029544687969
7,768104.169512685,6272363.65382046,0.333360642194748,154,2279.77437978571
7,768112.389597343,6272359.59508084,0.361312255263329,155,2269.63984783551
7,768120.609692512,6272355.5363517,0.351064577698708,156,2549.44900159725
7,768128.82979819,6272351.47763304,0.311131432652473,157,1096.36900426429
8,767930.316050049,6272452.06983807,0.278154969215393,158,1196.2056985395
8,767938.536427096,6272448.0128936,0.313774347305298,159,1913.74792532503
8,767946.756814649,6272443.95595961,0.30067366361618,160,1485.49020493047
8,767954.977212708,6272439.89903609,0.27582523226738,161,668.686766265652
8,767963.197621273,6272435.84212305,0.263786405324936,162,352.605248885335
8,767971.418040344,6272431.78522049,0.290182366967201,163,1365.78150217652
8,767979.63846992,6272427.72832841,0.287534892559052,164,2110.06411402358
8,767987.858910002,6272423.6714468,0.278365984559059,165,1905.47885628388
8,767996.07936059,6272419.61457567,0.320938229560852,166,2347.15499833564
8,768004.299821683,6272415.55771502,0.325995743274689,167,273.776694633288
8,768012.520293282,6272411.50086484,0.328151375055313,168,135.279502881948
8,768020.740775387,6272407.44402515,0.343785345554352,169,1867.78005118582
8,768031.218103975,6272402.28915104,0.235094718635082,170,512.164475302006
8,768039.439761329,6272398.23682242,0.304670512676239,171,800.715058039787
8,768047.661429178,6272394.18450428,0.290150493383408,172,1466.41288731066
8,768055.883107523,6272390.13219662,0.284294784069061,173,514.235405513554
8,768064.104796364,6272386.07989944,0.31498658657074,174,4.07179511576682
8,768072.3264957,6272382.02761275,0.335439756512642,175,1574.92146111844
8,768080.548205532,6272377.97533653,0.345574483275414,176,120.630551939784
8,768088.76992586,6272373.92307079,0.309197247028351,177,1164.67113930599
8,768096.991656683,6272369.87081554,0.33106105029583,178,1174.96826634441
8,768105.213398002,6272365.81857077,0.335175588726997,179,2138.60698628028
8,768113.435149816,6272361.76633647,0.3530293405056,180,675.972183586364
8,768121.656912126,6272357.71411266,0.358351215720177,181,2560.01730869944
8,768129.878684932,6272353.66189933,0.32902292907238,182,3347.57950742584
9,767932.394556415,6272453.99917886,0.283062100410461,183,1510.77408763793
9,767940.611476716,6272449.92880441,0.300427213311195,184,393.641513526801
9,767948.828407553,6272445.85844043,0.31355294585228,185,2843.14270911833
9,767957.045348925,6272441.78808692,0.289233162999153,186,1951.28464414553
9,767965.262300833,6272437.71774388,0.257698878645897,187,1565.28968236166
9,767973.479263276,6272433.6474113,0.291226387023926,188,488.076840054488
9,767981.696236254,6272429.5770892,0.2868322879076,189,760.375185660812
9,767989.913219769,6272425.50677755,0.308079659938812,190,1756.38996546052
9,767998.130213818,6272421.43647638,0.323351189494133,191,1566.24492159292
9,768006.347218403,6272417.36618568,0.301089435815811,192,1233.21847755157
9,768014.564233524,6272413.29590544,0.33534848690033,193,645.9206341829
9,768022.78125918,6272409.22563568,0.333197876811028,194,1370.7296349648
9,768032.422184842,6272404.39722042,0.226602151989937,195,0.308371245632295
9,768040.64389278,6272400.34509811,0.322649389505386,196,38.2807082069345
9,768048.865611213,6272396.29298629,0.303362041711807,197,2293.40706714291
9,768057.087340142,6272392.24088494,0.297806590795517,198,658.446557371755
9,768065.309079566,6272388.18879408,0.310504257678986,199,802.088328149589
9,768073.530829485,6272384.1367137,0.333314567804337,200,160.652003707052
9,768081.752589899,6272380.0846438,0.33501660823822,201,1231.05693040402
9,768089.974360809,6272376.03258438,0.33687025308609,202,832.196209226157
9,768098.196142213,6272371.98053544,0.331019163131714,203,66.8082551094402
9,768106.417934113,6272367.92849698,0.339702993631363,204,1364.52772985142
9,768114.639736508,6272363.876469,0.348142459988594,205,4478.52921012006
9,768122.861549398,6272359.8244515,0.34907577931881,206,1390.28120503203
9,768131.083372783,6272355.77244449,0.337859362363815,207,3641.51213962984
10,767934.105720194,6272456.40491911,0.276572197675705,208,677.617130695588
10,767942.307815448,6272452.27749784,0.277738556265831,209,542.999347771514
10,767950.509921363,6272448.15008699,0.299027681350708,210,95.9511695424899
10,767958.712037939,6272444.02268657,0.31582972407341,211,1140.8113117314
10,767966.914165177,6272439.89529658,0.322803005576134,212,226.149248717774
10,767975.116303076,6272435.76791701,0.298615306615829,213,1265.12303651641
10,767983.318451636,6272431.64054786,0.282759845256805,214,1627.84023680975
10,767991.520610857,6272427.51318915,0.307652458548546,215,2110.82078239072
10,767999.722780739,6272423.38584086,0.305924147367477,216,1519.36476782247
10,768007.924961283,6272419.258503,0.304159849882126,217,2171.68493916513
10,768016.127152488,6272415.13117556,0.329960584640503,218,770.562231521287
10,768024.329354354,6272411.00385856,0.331612795591354,219,160.979910936022
10,768033.443620714,6272407.20175443,0.249407403171062,220,564.501180861904
10,768041.657258508,6272403.11831068,0.298389554023743,221,1641.09378204239
10,768049.870906866,6272399.03487738,0.321085289120674,222,3604.70045200676
10,768058.084565788,6272394.95145454,0.290200278162956,223,2816.33369054383
10,768066.298235275,6272390.86804216,0.284623667597771,224,565.212449004241
10,768074.511915327,6272386.78464024,0.312269404530525,225,1321.24066071321
10,768082.725605943,6272382.70124878,0.314370289444923,226,2485.81772979409
10,768090.939307123,6272378.61786777,0.334895774722099,227,99.8315115823291
10,768099.153018868,6272374.53449723,0.334845319390297,228,1666.0757583553
10,768107.366741177,6272370.45113714,0.35037761926651,229,345.979461583461
10,768115.580474051,6272366.36778751,0.354997545480728,230,790.57646647111
10,768123.794217489,6272362.28444834,0.343564584851265,231,1971.62776907296
10,768132.007971492,6272358.20111963,0.330084636807442,232,641.563604603211
11,767935.14631212,6272458.37423936,0.274446725845337,233,525.486129182176
11,767943.35823684,6272454.28455419,0.295987278223038,234,1598.81037964526
11,767951.570172138,6272450.19487949,0.297767460346222,235,1401.79806816532
11,767959.782118014,6272446.10521523,0.308002680540085,236,3912.838705957
11,767967.994074468,6272442.01556142,0.311685279011726,237,1791.37689252727
11,767976.206041501,6272437.92591807,0.300424307584763,238,730.64075962159
11,767984.418019111,6272433.83628517,0.296053513884544,239,2724.87543527956
11,767992.6300073,6272429.74666273,0.306822121143341,240,1191.96905092968
11,768000.842006067,6272425.65705074,0.305991932749748,241,1263.9912907194
11,768009.054015412,6272421.56744921,0.340869516134262,242,1173.25750103535
11,768017.266035335,6272417.47785813,0.327032595872879,243,3077.71085261184
11,768025.478065836,6272413.3882775,0.316889405250549,244,1345.19080550951
11,768042.337768085,6272405.22865712,0.301436215639114,245,1471.33271081219
11,768050.553450273,6272401.15310413,0.30817411839962,246,1439.7022612667
11,768058.769143007,6272397.07756161,0.288653805851936,247,1530.81835143605
11,768066.984846288,6272393.00202955,0.30818547308445,248,946.789310215566
11,768075.200560117,6272388.92650795,0.315637156367302,249,401.647016766224
11,768083.416284493,6272384.85099682,0.322259560227394,250,1700.66057223131
11,768091.632019415,6272380.77549615,0.324093639850616,251,2669.11515803953
11,768099.847764885,6272376.70000594,0.341928541660309,252,345.513070678759
11,768108.063520902,6272372.6245262,0.35188040137291,253,1977.04466957784
11,768116.279287466,6272368.54905693,0.355038061738014,254,2124.29129103969
11,768124.495064576,6272364.47359812,0.34319606423378,255,2650.09970832373
11,768132.710852234,6272360.39814977,0.328741937875748,256,216.994378386317
12,767936.004735367,6272460.67860132,0.27910652756691,257,612.257759934121
12,767944.223236873,6272456.61439574,0.319395512342453,258,5531.32749032643
12,767952.4417489,6272452.55020062,0.31605863571167,259,1525.64411418209
12,767960.66027145,6272448.48601598,0.282398894429207,260,468.667880321188
12,767968.878804521,6272444.42184181,0.296028584241867,261,1519.8727173251
12,767977.097348114,6272440.35767811,0.325688749551773,262,1607.86934191915
12,767985.315902229,6272436.29352488,0.297607004642487,263,2039.03496100012
12,767993.534466865,6272432.22938213,0.334614396095276,264,2173.96478187486
12,768001.753042024,6272428.16524985,0.327979981899261,265,636.123881930141
12,768009.971627704,6272424.10112804,0.323160395026207,266,1889.62815634474
12,768018.190223906,6272420.0370167,0.336809128522873,267,30.9927114547774
12,768026.40883063,6272415.97291584,0.335189893841743,268,3000.91997579707
12,768035.503236904,6272411.23957263,0.308347389101982,269,80.1411138457168
12,768043.728590793,6272407.20172893,0.31543393433094,270,1439.32239709258
12,768051.953955146,6272403.16389572,0.311932399868965,271,2223.99129751597
12,768060.179329963,6272399.126073,0.312330275774002,272,129.175505202114
12,768068.404715243,6272395.08826077,0.327786549925804,273,433.927521664463
12,768076.630110987,6272391.05045903,0.334420964121819,274,5026.45675492339
12,768084.855517195,6272387.01266779,0.319647789001465,275,2513.34905170373
12,768093.080933866,6272382.97488703,0.301654815673828,276,1550.04962491025
12,768101.306361,6272378.93711676,0.323439791798592,277,2430.76408388791
12,768109.531798598,6272374.89935699,0.354018181562424,278,3290.30538156009
12,768117.757246659,6272370.86160771,0.339777797460556,279,3893.46917971966
12,768125.982705184,6272366.82386892,0.363654524087906,280,2390.6311185366
12,768134.208174172,6272362.78614062,0.33358559012413,281,2333.84761247196
13,767937.557512758,6272462.78367166,0.296011120080948,282,1522.945899855
13,767945.774289708,6272458.71277832,0.32221707701683,283,714.024578468545
13,767953.991077195,6272454.64189544,0.320438385009766,284,1160.70233597522
13,767962.207875218,6272450.57102304,0.275591045618057,285,2162.3690554172
13,767970.424683778,6272446.5001611,0.309002533555031,286,3159.99589782295
13,767978.641502875,6272442.42930963,0.316204905509949,287,1193.86631760848
13,767986.858332508,6272438.35846862,0.313242942094803,288,8.5497467637036
13,767995.075172678,6272434.28763809,0.321538388729095,289,1820.33145756471
13,768003.292023384,6272430.21681802,0.340337216854095,290,2640.70929411207
13,768011.508884627,6272426.14600842,0.318347930908203,291,318.959932293232
13,768019.725756407,6272422.07520928,0.329817175865173,292,1327.61670362774
13,768027.942638723,6272418.00442061,0.354120582342148,293,1237.6878422816
13,768037.404397117,6272413.70427548,0.291227921843529,294,1396.71685097816
13,768045.61219016,6272409.59833719,0.331278949975967,295,1114.57777638996
13,768053.819993818,6272405.49240935,0.327866792678833,296,2418.22590946019
13,768062.02780809,6272401.38649194,0.315731674432755,297,4112.16975895784
13,768070.235632976,6272397.28058499,0.32976770401001,298,259.330877973827
13,768078.443468476,6272393.17468847,0.318492263555527,299,614.233516222844
13,768086.65131459,6272389.06880239,0.319138512015343,300,227.881060921954
13,768094.859171318,6272384.96292676,0.333940923213959,301,2003.02945906441
13,768103.067038661,6272380.85706157,0.324366062879562,302,4720.44055280432
13,768111.274916617,6272376.75120682,0.354018181562424,303,2752.10277615073
13,768119.482805187,6272372.64536252,0.336132645606995,304,413.277874001278
13,768127.690704372,6272368.53952865,0.358841121196747,305,533.320271474318
13,768135.89861417,6272364.43370523,0.328563868999481,306,3270.79610155066
14,767938.756571225,6272465.05395593,0.290670648217201,307,764.225309600147
14,767946.9701627,6272460.97073666,0.317989826202393,308,2015.59656607685
14,767955.183764738,6272456.88752786,0.306299686431885,309,583.492600233849
14,767963.39737734,6272452.80432952,0.30501064658165,310,4092.93626818816
14,767971.611000506,6272448.72114163,0.317071795463562,311,1058.01811010829
14,767979.824634236,6272444.63796421,0.288769572973251,312,41.1085466148363
14,767988.03827853,6272440.55479724,0.3026152998209,313,212.499773904057
14,767996.251933388,6272436.47164073,0.298239916563034,314,1921.04469827818
14,768004.465598809,6272432.38849468,0.32847535610199,315,1943.30913615193
14,768012.679274794,6272428.30535908,0.315920040011406,316,1629.0837341776
14,768020.892961344,6272424.22223395,0.329010739922523,317,2499.55245666903
14,768029.106658456,6272420.13911927,0.355717658996582,318,3065.35675664817
14,768038.259932681,6272415.63402453,0.298046112060547,319,2293.53240307371
14,768046.480795488,6272411.57865659,0.322329431772232,320,3268.07796348177
14,768054.701668798,6272407.52329913,0.321763604879379,321,990.7229111673
14,768062.92255261,6272403.46795215,0.314290165901184,322,995.890405422004
14,768071.143446924,6272399.41261564,0.337127834558487,323,934.938719928098
14,768079.364351741,6272395.35728962,0.310687184333801,324,11.0103508596035
14,768087.58526706,6272391.30197407,0.314407289028168,325,3727.09365578831
14,768095.806192882,6272387.246669,0.313003867864609,326,1015.31354862974
14,768104.027129206,6272383.19137441,0.323932021856308,327,1970.89153524157
14,768112.248076032,6272379.1360903,0.336392804980278,328,951.032958465956
14,768120.469033361,6272375.08081667,0.333881035447121,329,17.3695487886663
14,768128.690001191,6272371.02555352,0.332008004188538,330,580.463274059614
14,768136.910979525,6272366.97030084,0.330932423472404,331,584.366076175886
15,767940.309390375,6272466.97748587,0.281181931495667,332,1165.0991923583
15,767948.519443088,6272462.88062057,0.304312542080879,333,866.100538086055
15,767956.729506396,6272458.78376571,0.297198906540871,334,965.073816353091
15,767964.939580298,6272454.68692131,0.299990221858025,335,1410.21393444517
15,767973.149664794,6272450.59008735,0.281211078166962,336,2821.39635595138
15,767981.359759884,6272446.49326384,0.288483440876007,337,2637.83318200097
15,767989.569865567,6272442.39645078,0.283607602119446,338,1768.61888603816
15,767997.779981845,6272438.29964817,0.274845838546753,339,1276.88218132599
15,768005.990108717,6272434.20285601,0.293412134051323,340,176.2739961128
15,768014.200246183,6272430.1060743,0.307764798402786,341,3139.25629914565
15,768022.410394242,6272426.00930303,0.323382467031479,342,1854.1269892556
15,768030.620552896,6272421.91254221,0.353606998920441,343,773.14179436099
15,768039.111745932,6272417.91293875,0.316843837499619,344,1648.65062509285
15,768047.334183483,6272413.86372239,0.301270961761475,345,1056.0177920977
15,768055.556631523,6272409.81451651,0.29829703271389,346,527.427445658946
15,768063.779090052,6272405.76532111,0.314953982830048,347,801.544210174542
15,768072.001559069,6272401.7161362,0.302439957857132,348,1027.40700561644
15,768080.224038575,6272397.66696177,0.305539608001709,349,1015.58408220298
15,768088.44652857,6272393.61779782,0.330354124307632,350,1639.62576486177
15,768096.669029054,6272389.56864436,0.291529774665833,351,1502.90872165494
15,768104.891540027,6272385.51950138,0.328659206628799,352,568.450275773263
15,768113.114061488,6272381.47036888,0.327762350440025,353,2588.49152386547
15,768121.336593437,6272377.42124687,0.339388728141785,354,894.416247924429
15,768129.559135876,6272373.37213534,0.330744013190269,355,1392.11665179265
15,768137.781688803,6272369.32303429,0.323293700814247,356,1800.28648694276
16,767942.037536988,6272468.90342718,0.289943411946297,357,1774.47202577194
16,767950.244179946,6272464.79346279,0.288959532976151,358,849.552674126549
16,767958.450833526,6272460.68350884,0.310145109891891,359,794.761859184048
16,767966.65749773,6272456.57356534,0.278942704200745,360,966.217026375869
16,767974.864172556,6272452.46363227,0.286406889557838,361,4270.95021558913
16,767983.070858005,6272448.35370964,0.29626439511776,362,1993.02071525402
16,767991.277554078,6272444.24379745,0.283607602119446,363,961.116210073914
16,767999.484260772,6272440.1338957,0.288947284221649,364,161.237878327733
16,768007.69097809,6272436.02400439,0.284834191203117,365,1856.59328635412
16,768015.897706031,6272431.91412352,0.304435729980469,366,402.30486786367
16,768024.104444594,6272427.80425309,0.31127804517746,367,3256.45696246677
16,768032.31119378,6272423.6943931,0.353393018245697,368,832.379756485789
16,768039.965419486,6272420.01726953,0.312886774539948,369,2630.64027149674
16,768048.191094798,6272415.98072324,0.295737937092781,370,2522.85760136294
16,768056.416780571,6272411.94418745,0.30661079287529,371,2164.4398560916
16,768064.642476805,6272407.90766215,0.309034496545792,372,2261.79401879323
16,768072.868183499,6272403.87114734,0.326715111732483,373,2240.58777935345
16,768081.093900654,6272399.83464302,0.316955998539925,374,1415.27352699695
16,768089.319628269,6272395.7981492,0.328881025314331,375,242.82109502809
16,768097.545366345,6272391.76166586,0.31699450314045,376,2766.65394070208
16,768105.771114882,6272387.72519302,0.337109625339508,377,1100.05880372328
16,768113.996873879,6272383.68873067,0.319835051894188,378,901.802839904723
16,768122.222643337,6272379.65227881,0.325150310993195,379,478.217958327607
16,768130.448423255,6272375.61583745,0.329447686672211,380,609.597528652075
16,768138.674213634,6272371.57940658,0.304530650377274,381,3074.4207012459
17,767942.899546318,6272471.03975727,0.298555672168732,382,1057.04668719522
17,767951.11449799,6272466.96182463,0.298592254519463,383,1390.73900807909
17,767959.329460215,6272462.88390245,0.314419001340866,384,2184.27765340083
17,767967.544432992,6272458.80599073,0.291658133268356,385,794.56950938132
17,767975.759416321,6272454.72808947,0.303166180849075,386,1386.30284468682
17,767983.974410202,6272450.65019868,0.287616565823555,387,1820.24245532894
17,767992.189414635,6272446.57231835,0.29784831404686,388,4574.24849332507
17,768000.404429621,6272442.49444848,0.297183260321617,389,132.848774151332
17,768008.619455159,6272438.41658908,0.292196646332741,390,175.481580878973
17,768016.834491249,6272434.33874013,0.294651821255684,391,880.2102785276
17,768025.049537891,6272430.26090165,0.3083236515522,392,2276.29621816029
17,768033.264595085,6272426.18307363,0.347929537296295,393,1180.59251557078
17,768041.27303151,6272422.5278598,0.329322874546051,394,3450.81841024783
17,768049.482282577,6272418.42756504,0.313394993543625,395,645.908184192737
17,768057.691544245,6272414.32728073,0.324993789196014,396,207.64817486384
17,768065.900816516,6272410.22700687,0.302497863769531,397,364.123562634016
17,768074.110099388,6272406.12674345,0.313375324010849,398,2741.37939708051
17,768082.319392861,6272402.02649048,0.320029556751251,399,1651.57022152933
17,768090.528696936,6272397.92624796,0.316850051283836,400,1608.29528434458
17,768098.738011613,6272393.82601588,0.323753848671913,401,663.381787094527
17,768106.947336892,6272389.72579424,0.326393485069275,402,107.762773161547
17,768115.156672772,6272385.62558306,0.338712245225906,403,242.929603807435
